"county","R1"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Nassau","R"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Nassau","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Nassau","R"
"Nassau","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Nassau","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Nassau","R"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Nassau","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Nassau","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Nassau","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Nassau","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Suffolk","S"
"Nassau","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Suffolk","S"
"Nassau","R"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","R"
"Nassau","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","R"
"Nassau","S"
"Nassau","R"
"Nassau","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","R"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Nassau","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","R"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","R"
"Nassau","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Nassau","S"
"Nassau","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Nassau","R"
"Suffolk","R"
"Nassau","R"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","R"
"Suffolk","S"
"Nassau","R"
"Nassau","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Nassau","R"
"Nassau","R"
"Nassau","R"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Nassau","S"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Nassau","S"
"Nassau","R"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","R"
"Nassau","S"
"Nassau","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Nassau","R"
"Suffolk","R"
"Nassau","R"
"Nassau","S"
"Nassau","R"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Nassau","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","R"
"Nassau","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","R"
"Nassau","S"
"Nassau","R"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","R"
"Nassau","R"
"Nassau","R"
"Nassau","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Nassau","R"
"Nassau","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Nassau","R"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Nassau","R"
"Nassau","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Nassau","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Nassau","R"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","R"
"Nassau","R"
"Suffolk","S"
"Nassau","S"
"Nassau","R"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Nassau","R"
"Nassau","R"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Nassau","S"
"Nassau","R"
"Suffolk","R"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Nassau","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Suffolk","R"
"Suffolk","R"
"Nassau","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Nassau","R"
"Suffolk","R"
"Nassau","S"
"Nassau","R"
"Nassau","S"
"Suffolk","R"
"Nassau","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","R"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Nassau","R"
"Suffolk","S"
"Nassau","S"
"Nassau","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","R"
"Nassau","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","R"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","R"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Nassau","R"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Nassau","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","R"
"Nassau","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","R"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Nassau","R"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Suffolk","R"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","R"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Nassau","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","R"
"Suffolk","S"
"Nassau","R"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","R"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Nassau","R"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Nassau","S"
"Nassau","R"
"Nassau","S"
"Nassau","R"
"Nassau","R"
"Nassau","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Nassau","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","R"
"Nassau","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","R"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Nassau","R"
"Nassau","S"
"Nassau","R"
"Suffolk","R"
"Nassau","R"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","R"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Nassau","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Suffolk","R"
"Nassau","S"
"Suffolk","R"
"Suffolk","R"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","R"
"Suffolk","S"
"Nassau","R"
"Nassau","R"
"Suffolk","S"
"Suffolk","S"
"Nassau","R"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Nassau","S"
"Nassau","R"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Nassau","S"
"Suffolk","R"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Nassau","S"
"Suffolk","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","S"
"Suffolk","S"
"Suffolk","R"
"Nassau","R"
"Nassau","S"
